scope,customer,love,like,dislike,rounds,player1_win_rate,appeal_tie_rate,price_tie_rate,top_winning_bartender,top_bartender_win_share,bias_above_equal_share,winner_bartender_counts
random,Quiet Celebrant,Premium,Clean,Spicy,19979,0.49882376495320085,0.2036137944842084,0.09324791030582111,Theo,0.16166975324090294,0.018812610383760087,Ace:2490|Mara:3130|Theo:3230|June:2722|Nico:3201|Sol:2832|Rae:2374
heuristic,College Regular,Beer,Cheap,Premium,19971,0.5071854188573431,0.39852786540483703,0.26758800260377547,Ace,0.27595012768514343,0.13309298482800058,Ace:5511|Mara:2714|Theo:2370|June:2214|Nico:2444|Sol:2168|Rae:2550
heuristic,Night Shift Nurse,Clean,Fresh,Strong,19990,0.4991995997999,0.3366183091545773,0.2844422211105553,Rae,0.16898449224612305,0.026127349388980203,Ace:2833|Mara:3069|Theo:2630|June:2361|Nico:2858|Sol:2861|Rae:3378
heuristic,Whiskey Collector,Whiskey,Premium,Cheap,19982,0.5027524772295066,0.31498348513662294,0.13066760084075668,Theo,0.25347813031728555,0.1106209874601427,Ace:2637|Mara:2428|Theo:5065|June:2941|Nico:2175|Sol:2878|Rae:1858
heuristic,Garden Club Host,Gin,Fresh,Creamy,20016,0.5040467625899281,0.49330535571542766,0.2810251798561151,Nico,0.26403876898481216,0.1211816261276693,Ace:3224|Mara:3015|Theo:1780|June:1677|Nico:5285|Sol:2625|Rae:2410
heuristic,Beach Traveler,Rum,Fruity,Bitter,19750,0.5005569620253164,0.35640506329113925,0.12222784810126583,June,0.2568101265822785,0.11395298372513563,Ace:2178|Mara:2789|Theo:715|June:5072|Nico:3200|Sol:2675|Rae:3121
heuristic,Agave Hunter,Tequila,Strong,Sweet,19891,0.495148559650093,0.4651349856719119,0.2344779045799608,Sol,0.2604695590970791,0.11761241623993623,Ace:2172|Mara:1550|Theo:3596|June:2980|Nico:1512|Sol:5181|Rae:2900
heuristic,Wine Critic,Wine,Savory,Cheap,19911,0.5004268997036814,0.43302697001657375,0.1747275375420622,Rae,0.2612123951584551,0.11835525230131227,Ace:3280|Mara:1842|Theo:1629|June:3254|Nico:2884|Sol:1821|Rae:5201
heuristic,Dessert Date,Sweet,Creamy,Bitter,19844,0.49667405764966743,0.31541019955654104,0.13646442249546462,Theo,0.19597863334005242,0.05312149048290957,Ace:1556|Mara:3186|Theo:3889|June:3586|Nico:2677|Sol:3184|Rae:1766
heuristic,Punk Drummer,Strong,Beer,Clean,19597,0.4961983977139358,0.25901923763841406,0.1833443894473644,Ace,0.22891258866152983,0.08605544580438698,Ace:4486|Mara:1452|Theo:3734|June:3016|Nico:1349|Sol:2558|Rae:3002
heuristic,Marathoner,Fresh,Clean,Creamy,19911,0.4976646075033901,0.33278087489327507,0.29325498468183414,Rae,0.1678469187886093,0.02498977593146645,Ace:3099|Mara:2903|Theo:2602|June:2454|Nico:2845|Sol:2666|Rae:3342
heuristic,Spice Blogger,Spicy,Tequila,Sweet,20046,0.5057368053477003,0.3182679836376334,0.2834979547041804,Sol,0.173550833083907,0.03069369022676416,Ace:3098|Mara:2920|Theo:2352|June:2651|Nico:2766|Sol:3479|Rae:2780
heuristic,Citrus Fan,Sour,Vodka,Creamy,19817,0.49760306807286675,0.2561437149921784,0.14437099460059544,Mara,0.2547812484230711,0.11192410556592824,Ace:1687|Mara:5049|Theo:2903|June:2435|Nico:2682|Sol:3710|Rae:1351
heuristic,Executive,Premium,Wine,Cheap,19903,0.49897000452193135,0.3047279304627443,0.18012359945736825,Rae,0.18710747123549212,0.044250328378349274,Ace:2703|Mara:2636|Theo:2345|June:3130|Nico:2254|Sol:3111|Rae:3724
heuristic,Budget Tourist,Cheap,Fruity,Premium,19740,0.4957446808510638,0.28824721377912865,0.11469098277608916,Ace,0.21838905775075987,0.07553191489361702,Ace:4311|Mara:3730|Theo:1285|June:1850|Nico:2616|Sol:2021|Rae:3927
heuristic,Hop Scholar,Bitter,Beer,Sweet,19987,0.5017761545004252,0.2690748986841447,0.14324310802021314,Ace,0.24806123980587383,0.10520409694873098,Ace:4958|Mara:1413|Theo:3851|June:2871|Nico:3104|Sol:2560|Rae:1230
heuristic,Cocktail Minimalist,Clean,Gin,Creamy,19878,0.4972331220444713,0.2938424388771506,0.24786195794345509,Nico,0.1918201026260187,0.04896295976887585,Ace:2652|Mara:3464|Theo:2215|June:1696|Nico:3813|Sol:2998|Rae:3040
heuristic,Brunch Organizer,Fruity,Wine,Strong,19818,0.5005550509637703,0.2744474719951559,0.131597537592088,Rae,0.24094257745483905,0.0980854345976962,Ace:2433|Mara:2923|Theo:1114|June:2386|Nico:3313|Sol:2874|Rae:4775
heuristic,Steakhouse Chef,Savory,Whiskey,Sweet,19456,0.506578947368421,0.3868215460526316,0.09729646381578948,Rae,0.17516447368421054,0.03230733082706769,Ace:3363|Mara:1668|Theo:3050|June:3179|Nico:3057|Sol:1731|Rae:3408
heuristic,Dance Floor DJ,Vodka,Strong,Bitter,19772,0.5017196034796683,0.40739429496257334,0.21267448917661338,Mara,0.2650718187335626,0.12221467587641976,Ace:2590|Mara:5241|Theo:2122|June:1767|Nico:2500|Sol:2773|Rae:2779
heuristic,Island Local,Rum,Sweet,Savory,19667,0.5028219860680327,0.3701123709767631,0.12691310316774293,June,0.26155488890018813,0.11869774604304528,Ace:1479|Mara:2908|Theo:3490|June:5144|Nico:2760|Sol:2966|Rae:920
heuristic,Desert Racer,Tequila,Spicy,Creamy,19756,0.5018222312208949,0.3038064385503138,0.27738408584733754,Sol,0.2031281635958696,0.060271020738726755,Ace:2943|Mara:2863|Theo:2243|June:2448|Nico:2692|Sol:4013|Rae:2554
heuristic,Bookshop Owner,Wine,Bitter,Strong,20002,0.5048495150484952,0.4832016798320168,0.19613038696130386,Rae,0.2634236576342366,0.12056651477709374,Ace:2838|Mara:1435|Theo:3041|June:1320|Nico:3363|Sol:2736|Rae:5269
heuristic,Food Truck Cook,Spicy,Savory,Premium,19803,0.4965914255415846,0.4594758369943948,0.2312780891784073,Ace,0.1859314245316366,0.04307428167449376,Ace:3682|Mara:3591|Theo:1293|June:2370|Nico:3140|Sol:2651|Rae:3076
heuristic,Pastry Chef,Creamy,Sweet,Sour,19751,0.4983545136955091,0.27679611158928663,0.12455065566300441,Theo,0.18556022479874437,0.04270308194160152,Ace:2323|Mara:3138|Theo:3665|June:3314|Nico:2016|Sol:3114|Rae:2181
heuristic,Rooftop Regular,Gin,Premium,Cheap,19898,0.5018594833651623,0.27339431098602873,0.20358830033169162,Nico,0.21675545280932756,0.07389830995218472,Ace:2971|Mara:2843|Theo:1916|June:2257|Nico:4313|Sol:2983|Rae:2615
heuristic,Night Cab Driver,Bitter,Clean,Fruity,19703,0.502360046693397,0.37045120032482365,0.14677967822159063,Theo,0.21874841394711464,0.07589127108997179,Ace:3146|Mara:2109|Theo:4310|June:2899|Nico:3435|Sol:2633|Rae:1171
heuristic,Festival Vendor,Beer,Fresh,Premium,19980,0.49944944944944947,0.3127127127127127,0.26981981981981984,Ace,0.21521521521521522,0.07235807235807237,Ace:4300|Mara:2780|Theo:2536|June:2404|Nico:2709|Sol:2743|Rae:2508
heuristic,Quiet Celebrant,Premium,Clean,Spicy,20090,0.4936286709805874,0.23155798904927824,0.19238427078148332,Mara,0.20955699352911897,0.06669985067197612,Ace:2861|Mara:4210|Theo:2102|June:2255|Nico:3251|Sol:2862|Rae:2549
